user	send_text
帅啊	我想知道，你家电没了，光猫和路由器也接了ups
花生棒	ups存在的意义是断电时候 让nas自动关机 而不是继续工作
花生仁	https://usaco.guide/problems/
花生仁	刷刷刷
花生棒	从而保护硬盘
祝狗蛋	好了好了我知道了
祝狗蛋	那你女朋友呢
ggbond	好了好了我知道了， 那你女朋友呢
SaberZero	这是上次停电后面来电推送的信息，今天上午又停电了，不过我也想，搞个5g备用方案
01101101	没多大必要
01101101	伪需求
花生猫	有了解Java synchronized锁的大佬吗……
01101101	有
宋超	https://www.v2ex.com/t/959041#reply78
花生猫	确定个问题，我理解的是只有匿名偏向锁会升级到偏向锁，无锁只会升级到轻量级锁对吧……
花生行	你们一定很需要
01101101	[表情]
花生猫	@01101101 ？？？
01101101	我不会 你问别人吧
帅啊	路走错了，群友要的难道不是PureHuangTwitter么
花生汤	路走错了，群友要的难道不是PureHuangTwitter么
新花生龙	这个我也觉得震惊
新花生龙	很困惑啊，怎么过applestore的，怎么过MFA的？
ember	windows store到底怎么才能流畅下载。。，
ember	真鸡巴无语
宋超	科学上网
ember	没用啊
帅啊	路由器上科学
新花生龙	这个骗局，我去了都要疑惑一下。。
ember	fiddle我已经把所有系统app都勾选了
花生棒	这个开了吗
ember	没用，依然整天抽风
ember	开了啊，fiddle不就是干这个的吗
L.G.Y	牛逼
Nietzsche	配置可以远程改
Nietzsche	审核的时候不弹框就行了
花生棒	开tune模式
L.G.Y	我下载 菜谱大全 没有提示这个appleld
阿利群	好奇怪，docker里跑的mysql，我用客户端一直连不上。。
阿利群	难受
小熊猫	homerow有没有滚动条操作模式？
小熊猫	滚动条也是出现点击行为，只能往上滚一点点……
！	MySQL 跑起來是不是先要各種配置改一改才能被外部連結
阿利群	有这回事？？？
花生豆	[链接] @夏思凝Hurdle: 长风破浪会有时，直挂云帆济沧海##美丽运动季# ​
laughing	6
花生猫	"version: '3.1'

services:

  db:
    image: mysql:5.7
    # NOTE: use of ""mysql_native_password"" is not recommended: https://dev.mysql.com/doc/refman/8.0/en/upgrading-from-previous-series.html#upgrade-caching-sha2-password
    # (this is just an example, not intended to be a production configuration)
    restart: always
    volumes:
      - ./my.cnf:/etc/my.cnf
      - ./data:/data
    environment:
      MYSQL_ROOT_PASSWORD: my-secret-pw
    ports:
      - 3306:3306"
花生猫	这个可以直接跑
！	有的啊，要改配置，改密码加密方式，改数据支持*，不然直接跑，然后使用navicat链接，各种报错
Berry	@花生仁 
！	而且这玩意儿，网上搜的大多是5.7的，现在8.0改的方式又变了，你跑语句还有可能报错
ember	你确定，你这个my.cnf哪来的
Roy。	帮看下预测路径，经过杭州么
花生猫	可以为空
阿利群	我研究研究
Berry	那和杭州关系不大
阿利群	台风又来了
花生汤	[表情]
GD	又可以洗车了
Roy。	杭州估计要下几暴雨
阿利群	真不错
祝狗蛋	建议赶紧洗车
花生汤	小仙女啊，先吵架再说
新花生龙	引起舒适！
尸山血海	傻逼娘们
阿利群	下头男
阿利群	也不让让人家
阿利群	挡住小仙女的视线
阿利群	嘤嘤嘤
GD	让了呀
GD	[旺柴]
阿利群	让的不够多啊
阿利群	就不能让十米吗
GD	不让就免费换前嘴一套
新花生龙	她下车就指责原车我是没想到的
祝狗蛋	能理解
祝狗蛋	这种人哪都有
尸山血海	这女的觉得是别人当了他们家的马路了
祝狗蛋	觉得靠嘴就能争点好处
尸山血海	马路是他们家的只能他开
GD	国内啥时候能用德国那套驾考制度啊
祝狗蛋	不可能。。。
尸山血海	傻逼娘们这种人太多了 都都该死
Roy。	不第一时间去看看伤者，一直逼逼赖赖啥
GD	傻逼娘们这种人太多了 都都该死
祝狗蛋	没啥可行性  你要真这么搞，农村无照驾驶更多了
新花生龙	快进到玉玉
花生猫	还有仨小时，就开始决定我能不能去送外卖了
GD	不是入职滴滴？
花生棒	别瞎说 有人卜愿意听
帅啊	猫猫马上黄袍加身？
花生猫	马上了
花生猫	焦虑到死
花生猫	昨晚三四点睡的
！	滴滴还是美团
花生猫	早上八点醒的
花生猫	- -
帅啊	给兄弟们发点外卖券吧
！	今天二面美团吗
！	[加油]
花生猫	是啊
Roy。	去考核一下美团配不配得上你。
花生行	太沙雕了
花生猫	我配不上美团[流泪]
帅啊	羡慕，美团都挂了
！	加油加油
帅啊	去考核一下美团配不配得上你。
！	必拿下
花生猫	谢谢爹
花生猫	记得禁欲
花生仁	莫慌 万里晴空
花生仁	台湾会帮我挡一下
Berry	按照目前路径 不经过太晚了
Berry	台湾
花生叶	绕路了啊
！	禁了
Delete.	这走位
花生汤	啥时候登陆
花生汤	深圳
花生叶	不来深圳
Berry	会有一定减弱 因为中央山脉会擦一下云系
花生叶	但是深圳会刮风下雨
Berry	但是减弱不多
小熊猫	这个是不是大补
帅啊	台风深圳会放假么
花生汤	噫嘻，下刀子也不放假的呢
Berry	莫兰蒂走位
Berry	有点面熟他妈的
！	这是食堂啊
！	[羡慕]
花生叶	[动画表情]
祝狗蛋	[表情]
花生汤	举报了哥，你什么都没做错，全怪我那令人作呕的嫉妒和卑微的自尊心，看见你的文字我完全破防了，我直接丢盔弃甲了，看见你这图的那一秒，我满头大汗，浑身发冷，亿郁症瞬间发作了，生活仿佛没了颜色，像是被抓住尾巴的赛亚人，带着海楼石的能力者，抽离尾兽的人柱力，像是没了光的奥特曼，彻底断绝了生的希望。我几乎都快羡慕得疯了，倒在床上蒙住被子就开始抱着枕头尖叫流泪，嘴里一边喊着卧槽卧槽，一边又忍着，我边发边哭，打字的手都是抖的，后来我的手抖得越来越厉害，从心头涌起的思想、情怀和梦想，这份歆羡和悔恨交织在一起，我的笑还挂在脸上，可是眼泪一下子就掉下来了。求你了别发了，我生活再难再穷我都不会觉得难过，只有你们发这种东西的时候，我的心里像被刀割一样的痛，打着字泪水就忍不住的往下流。每天早上7点起床晚上9点睡觉，年复一年地学到现在，憧憬着一个月赚上万块的幸福生活，憧憬着美好阳光的未来。我打开了手机，看到你的图，我感到了深深的差距，我直接跳进了家门口的井里😭😭😭我真的😭我要嫉妒疯了😭为什么！！为什么这个人不是我😡我求你了😭求你了😭！不要再发了，我真的要羡慕嫉妒疯了😱怎么办我要嫉妒死了啊啊啊啊我急了，手机电脑全砸了，本来就有抑郁症的我，被别人说我破防了，我真的恼羞成怒了，仿佛被看穿了
花生汤	不知道说啥是吧
L.G.Y	吹中才有机会
L.G.Y	再闹，连你也骂
翁帅	林某某重新定义xbox
新花生龙	[聊天记录]
大板	刚才看了那个《我的中国芯》片段说造个50瓦的光刻机…
大板	哦，是50瓦的激光器[旺柴]
小熊猫	再加上班能躺着睡午觉 真好啊
翁帅	？？
花生汤	[表情]
翁帅	午觉不都是躺床上睡么
花生汤	踢了吧，见不得群友这么成功
翁帅	25瓦
！	踢了吧，见不得群友这么成功
Kamisama。	加油
花生猫	谢谢爹
花生棒	过了请你杯瑞幸
花生棒	不过请我星巴克
花生猫	谢谢爹
花生汤	[表情]
花生刂巾	[表情]
花生豆	大的要来了
01101101	我感觉我的心结就是前女友
花生冰	这个台风好大
祝狗蛋	厦门又要爽他
花生冰	要过巴士海峡
Eric Wang	群内消化这两样 支架8新 二合一充电宝 全新
Eric Wang	老规矩到付 要的说
祝狗蛋	[表情]
花生刂巾	roll了吧
花生刂巾	都是群友这么见外
Eric Wang	暂时不roll 经常roll到又不要
Vict.胡	帅帅 你的 clash 转换还能用么
Vict.胡	@花生棒
花生棒	二合一这个多少钱啊
花生棒	没了
Berry	这个是真的云图？
花生酒	赶紧结束，下周休假要出门[流泪]
Vict.胡	[绿了]
Eric Wang	免费 到付
花生酒	还好不是上海登录，不然周末飞机要被影响了
花生棒	找01哥 他有转换的
花生冰	看样子是的哎
Vict.胡	@01101101 你的 clash 还能用不
Guido	"Apple Vision刀把攀比群
消息统计(今天)
------------
统计起: 2023-07-24 00:00:00
统计止: 2023-07-24 13:04:21
------------
文本消息: 909 (密文1)
图片消息: 118
视频消息: 5
表情包: 31
拍了拍: 2
发言人数: 54
总消息: 1072
------------
发言Top10
1.花生仁【164】
2.阿利群【99】
3.Vict.胡【83】
4.花生行【64】
5.花生汤【55】
6.Nietzsche【47】
7.花生信™【43】
8.花生棒【42】
9.01101101【41】
10.翁帅【35】
------------
拍了拍TOP1【花生汤】共1次
------------
提问题TOP1【laughing】共2次"
花生棒	机器人？
花生猫	我也有个转换的接口
道航	密文是啥
周辉	什么机器人
周辉	我自己的号
周辉	皮卡车插件
花生猫	https://56c369f6-b6b7-4f8e-bde6-6eb6715625de.cdn.integritytech.site/subscription/sub?target=surge&ver=4&config=https%3A%2F%2Fraw.githubusercontent.com%2FACL4SSR%2FACL4SSR%2Fmaster%2FClash%2Fconfig%2FACL4SSR_Online_Full.ini&exclude=%28Traffic%7CExpire%29&add_emoji=true&append_type=true&tfo=false&sort=true&udp=true&url=urlencode的订阅链接
花生猫	target换成clash就可以了
Vict.胡	我来试试
01101101	可以
01101101	想去前女儿那儿看看
01101101	前女友
laughing	[无语]
01101101	sub.instartlove.com
01101101	支持短链接
01101101	2slk.com
01101101	也是我自己的 放心
周辉	sub converter 自己搭就行 
周辉	本质就是个解码编码
周辉	https://proxy-provider-converter.faichou.com/
Vict.胡	github 上的实在信不过。。
01101101	自己看一遍源码
翁帅	github至少比gitea靠谱吧
周辉	这个不用后台的
ember	gitea为啥不靠谱
周辉	有些需要发送到服务器来转
周辉	这个纯前端
01101101	不是平台不靠谱 是代码不靠谱
ember	gitea和gitee有关联吗
01101101	前端 后端 短链接 都是我自己的服务
n0body	这个好
翁帅	我我打错了
翁帅	是gitee
花生棒	@周辉 搞点每日主题总结
Dylan	山猫和响尾蛇之间的一场非常高潮的对决。这场在洛杉矶国家森林拍摄的史诗般的战斗再次展示了猫科动物的反应如何压倒蛇的反应。
周辉	这个没有 只能导出记录用 claude 分析
01101101	曹雨生 - 断德
花生刀	[小程序]
花生猫	妈的。。。
花生猫	刚买完
花生棒	昨天刚下的寻龙决
Kamisama。	你都不看价格
Kamisama。	买的急
花生猫	还好没有中国
01101101	ps游戏机好玩吗
Kamisama。	取决于你有多少时间玩
花生猫	我没咋玩儿
花生猫	买来折磨室友的
ember	我估算是没有B好玩的
花生猫	要有b玩儿我肯定不让给我室友
！	要有b玩儿我肯定不让给我室友
！	游戏可以玩永久
！	B就那两三秒的事儿
！	真不知道为什么男人这么沉迷
01101101	我玩玩LOL就够了
花生豆	高级
花生刂巾	技术组又增加一员大将
阿利群	老哥，这个是啥？
Roy。	你买的国行？
花生猫	是的
花生豆	马上群里每人都要塞进一个小号[旺柴]
Delete.	提问题是怎么统计的
花生汤	还在吗？
周辉	不知道。。 直接发问号不行  直接发 为什么 也不行。
花生汤	二合一这个刚好需要
！	这就弄个小号部署
花生刂巾	用小号是怕被微信封号吗
！	大号要自己聊哇
花生刂巾	讲究
周辉	这小号纯 WeChat  注册时候就是 giffgaff 号注册的。
周辉	用来防撤回 消息统计啥的。
花生棒	哥已经拿下了
花生刂巾	辉哥稳
花生汤	ok
周辉	我这大号虽然也是WeChat 但不纯。一开始注册时候是大陆用户
Guido	拍一拍我
花生刂巾	这个效果是抄袭iMessage吗
花生棒	还是每日主题那个好玩 就是弄起来麻烦
花生刂巾	你这背景一看还以为是tg
周辉	原生 WeChat 可以设置比较长的拍一拍 可以设置 a标签
周辉	哈哈。 没啥用。
花生奶	你这背景一看还以为是tg
花生冰	你这背景一看还以为是tg
落花又生	我的TG在公司都不敢打开
落花又生	满屏的黄赌
花生冰	已经改了？
laughing	[无语]
花生棒	有钱瞎折腾
laughing	去年中外两家把第三方客户端干掉了
laughing	真的傻逼
落花又生	离韩国太近，邪教蔓延过来了吧
落花又生	我记得当年招远的麦当劳砍人也是邪教徒来着
花生骚	6
阿利群	放生矿泉水？？？？傻逼，别尿尿算了
花生行	水厂の阴谋
ember	这些傻逼媒体
ember	这种傻逼配文写出来纯当信息污染是吧
帅啊	也挺好的，总比放生蛇蝎好
花生骚	其实 有没有可能是傻逼媒体乱写的
花生骚	小心宾州会发光
赤赤	生可乐到底什么味道啊我的好兄弟
花生骚	[表情]
laughing	生可乐到底什么味道啊我的好兄弟
花生棒	宾周是啥
花生骚	羌周的朋友
花生棒	[偷笑]
新花生龙	旋转宾周
laughing	羌周的朋友
花生棒	生可乐也不好喝
赤赤	卜好喝嘛
laughing	卜好喝嘛
L.G.Y	[表情]
Maxxxxyu	就是气足
尸山血海	 天天吃鸡腿都腻歪了
花生棒	我每天才7块
Maxxxxyu	卧槽
laughing	卧槽
翁帅	宾周就是给羌周舒适用的
L.G.Y	视频发下
01101101	[表情]
翁帅	视频发下
Maxxxxyu	视频发下
Vict.胡	好家伙 还是真的
Vict.胡	不过这个网址。。。
Vict.胡	http://www.laodongfa.com/hot/11564.html
Vict.胡	不是靠谱
Vict.胡	https://www.51ldb.com/TrueCMS/searchController/getResult.do?flag=1&site=&siteId=&siteName=&excludeSites=&siteCode=&canChooseSite=&sysId=&sysName=&pageSize=10&timeScope=&order=&obj=&fileType=&columns=&query=%40%E5%A4%96%E7%B1%8D%E5%91%98%E5%B7%A5
Vict.胡	真有。。但是打不开了
Maxxxxyu	这不就是个劳动仲裁吗。。。。
尸山血海	怎么个翻车法？
ember	你们身边有谁仲裁被工会帮过吗
Vict.胡	主要是工会有帮中国人做过这种事么
Nietzsche	我没有工会阿
花生行	[表情]
花生行	我们工会就会发牙膏
Vict.胡	我们公司之前要弄全员薪资调整
Vict.胡	工会屁都不放一个
Maxxxxyu	你也提仲裁啊
Maxxxxyu	他这个不也是提了仲裁才有人管的吗
Vict.胡	有人提了呀
Vict.胡	但是工会没管呀
Vict.胡	我们当时大群里半夜直接有人@老板问公司联系方式加
Maxxxxyu	仲裁不是劳动局吗
Vict.胡	说公司不提供
落花又生	帅帅有工会
落花又生	劳动纠察大队吧
Vict.胡	哪天晚上开会正好看到，几千号人啥都没人说话
Vict.胡	半夜被管理员撤回了
Maxxxxyu	公司的工会就是组织活动的啊
ember	工会会上门发东西的话，一般算街道里有点体量的公司了
ember	怎么可能是公司工会。。。肯定是街道的那种
ember	公司工会怎么会帮员工仲裁公司
Vict.胡	我们公司工会只管收钱
Maxxxxyu	向公司所在地的劳动争议仲裁机构申请仲裁。
Vict.胡	然后中秋的时候给你发点米和油
落花又生	有米和油不错了
Vict.胡	[Emm]这是唯一感觉有存在的时候
Nietzsche	以前国企上班的时候领过洗发水  再往后就没见过工会了
！	[表情]
Roy。	花生猫在领黄马褂了吧。
Maxxxxyu	[表情]
大板	[表情]
花生猫	鸿门宴
花生猫	还没有
laughing	推荐下通勤包
花生猫	还有29分钟
大板	好，来个福利图
laughing	不背电脑
大板	作为补偿
Roy。	你不来一发，提提神？
花生猫	不来了
花生猫	搞完再来
翁帅	先来一发再说
新花生龙	原来休斯敦这么热
laughing	火箭
花生刀	纽约比上海冷多了
Eric Wang	新玩具又来了
laughing	6
Eric Wang	[表情]
01101101	[表情]
Maxxxxyu	纽约冬天比上海冷多了吧
花生骚	在纽约过冬天是啥滋味啊max哥
Hugh.R 🤥	这个好看
Hugh.R 🤥	是原图吗?
Maxxxxyu	不知道啊。没过过
01101101	这个适合非max
Hugh.R 🤥	发下原图品质啊
Roy。	巧合吗
花生骚	这个质感好像不错
01101101	找不到最初的原图的 这已经是最好的了
Eric Wang	有没有适合max的
Roy。	第一张有原图
01101101	这个
Hugh.R 🤥	发下
花生棒	65w有点小啊
花生仁	65w有点小啊
花生仁	不过think plus的65w电源我用到现在了
花生仁	根本用不坏啊
Eric Wang	单口65w哪都够了
Eric Wang	缺点也是单口
花生骚	口红是我第一个gan充电头
花生骚	列入技术组
Eric Wang	第二条可以
新花生龙	技术组越来越棒了
花生叶	人工智能总结的？
花生棒	技术比武了
新花生龙	卷起来了
新花生龙	这个是哪个哥的？
花生豆	[旺柴]
花生棒	豆豆
花生豆	我啊
新花生龙	哈哈哈哈豆豆可以的，
新花生龙	你们打起来
花生棒	讨论美团、滴滴外卖送餐员招聘面试。主要发言人:花生猫、!等。
新花生龙	这个真的是刚需啊，每次忙完看到999就很蛋疼
小熊猫	这个咋存的聊天记录
花生苗	iTunes备份导出
小熊猫	这也太费劲了吧 不是还得手动？
Nietzsche	就一条消息也总结了一下
翁帅	讨论同性恋的都是哪几个
嘿肉	讨论同性恋的都是哪几个
花生苗	豆豆的每月发言统计是这样的
新花生龙	讨论同性恋的都是哪几个
嘿肉	分析下 谁是深柜
新花生龙	@翁帅 绝壁是
花生豆	换了个方式
花生豆	之前是
小熊猫	现在是什么方式
新花生龙	形婚深柜老翁
花生豆	https://github.com/TKkk-iOSer/WeChatPlugin-MacOS
翁帅	[表情]
花生豆	这个
新花生龙	我还以为是机器人自己在群里，所以可以直接拿到信息然后聚合总结呢
花生豆	https://github.com/TKkk-iOSer/wechat-alfred-workflow
花生豆	这两个
花生豆	写个python脚本就好了
花生骚	6
花生骚	arm的macbook吗
大板	你们几个都有尿道结石是吧
新花生龙	强迫症炸裂
laughing	你们几个都有尿道结石是吧
花生豆	http://127.0.0.1:57270/wechat-plugin/
蛋蛋	你们几个都有尿道结石是吧
花生行	你们几个都有尿道结石是吧
嘿肉	还没有 再喝口浓茶
Alain	你们几个都有尿道结石是吧
花生豆	可这个接口去调微信
小熊猫	大概理解思路了，就是感觉有点麻烦
小熊猫	这我mac上的微信得一直开着吧
新花生龙	你们几个微信接口都有尿道结石是吧
大板	？
花生豆	pve上
花生棒	技术组别找工作了 专心在本群上班吧
新花生龙	[链接] 怡心湖岸，发生入室抢劫
新花生龙	什么年代，还有这个？？
大板	有
大板	我们隔壁小区前阵子有入室盗窃的，倒还没抢劫
一个好人	还以为看错群了
大板	撬锁那俩人从年初到前阵子一直在北京东边的范围活动，被好几个小区的门口摄像头拍下来了
一个好人	我们小区和社区群刚说
Berry	那个聊天记录统计的 用的是微信小助手？
Berry	我在微信小助手怎么没有找到这功能
大板	我纳闷警察这么久也没抓住
赤赤	终于喝上群主同款了
蛋蛋	其实
花生汤	"2. 讨论割包皮手术是否痛苦,以及尿道结石排出时的感受。主要发言人:花生行、阿利群、嘿肉等。
笑死"
蛋蛋	我家乡旁边有个城市
蛋蛋	叫滨州
大板	原来你也山东人
蛋蛋	原来你也山东人
大板	我济宁的
蛋蛋	对啊 我东营的
花生骚	山东人啊原来你也是
花生骚	不都是倒装句吗山东老乡
大板	焯，我媳妇也东营的
花生棒	你好李鑫
Berry	宾夕法尼亚吗
花生生	卧槽  我以为是京东自营
大板	不远，旁边是德州
花生骚	我知道 扒鸡好吃
大板	这么想不开吗？
蛋蛋	扒鸡就算了
蛋蛋	山东最难吃特产
Berry	技术组可以解惑一下吗
花生豆	我用的不是
Alain	？豆汁儿冰淇淋得是啥味儿啊
Berry	那是啥工具？
Berry	我看看
花生豆	你看看这个
大板	固液混合的豆汁味
Berry	手机端？》
新花生龙	真就改了？？
花生行	这个是内测版？
大板	为什么这个微信是基佬紫
Berry	私人小公司是这样的
周辉	我自己签名的。。
周辉	哈哈  小鹏还没展开
花生汤	图标侧漏了啊
周辉	确实，不太好整 自己搜的图
花生汤	程序员不适合做美工是吧
蛋蛋	焦虑么
花生汤	不是自己的不焦虑
Maxxxxyu	不是自己的不焦虑
周辉	焦虑啥 开到0再说
周辉	开过好几次0了。
花生行	有啥命令能总结容器的ip地址吗
花生行	不是自己的不焦虑
花生棒	总结？
01101101	你是否在找：docker network inspect bridge
花生豆	是开苞的开么
花生仁	什么叫做总结 ip
花生行	可以，01哥我的超人
周辉	[表情]
laughing	6
Maxxxxyu	马斯克吐槽奥本海默，还屏射
Maxxxxyu	笑笑快去喷他
n0body	Android版本也变了
laughing	笑死
laughing	垃圾东西
laughing	还屏摄
大板	射谁了
花生棒	有钱就可以为所欲为
大板	马斯克这个角度是站在放映机两边吗
n0body	是14promax吗
laughing	是14promax吗
花生豆	刚刷到一个吐槽看奥本海默知识储备和单词不够用的，北美…
ggbond	二楼雅间吗
花生豆	"[链接] @雷斯林Raist: 小红书刷了很多北美的人看《奥本海默》观后感。

普遍反应是：对英语要求很高，很多对白根本听不懂.... 

然后有人总结了看这电影会用到的难词，有人说找电影院可以拿到外挂的字幕其。 ​"
ggbond	这位置真不怎么样
蛋蛋	群里看芭比的多么
01101101	我的下贱的iPhone 12 Pro Max开始掉帧了
01101101	这是瞅准了9月份是吧
蛋蛋	打拳打完了 该反击了
Maxxxxyu	看了
Nietzsche	外国电影院没有字幕  我不是很理解
蛋蛋	估计还得降
翁帅	[小程序]
Maxxxxyu	美国人就不爱看字幕
Maxxxxyu	而且英语字幕太长了
花生棒	英语可读性差
花生棒	所以没有弹幕文化
laughing	而且英语字幕太长了
花生棒	不想汉字 扫一眼就明白
Nietzsche	听不清也很困扰阿
Nietzsche	中文电影经常还得看看字幕
花生行	所以没有弹幕文化
花生棒	中文 扫一眼就明白
laughing	这片对大陆翻译的要求是不是有点高
laughing	很多专业词汇
Maxxxxyu	专业词汇好翻译啊
Maxxxxyu	都有官方译名
花生苗	我记得以前电视剧也是没字幕的（199x年那会）
花生豆	还好，中文能猜个大概。英文的专业词汇才是难
Maxxxxyu	肯定不会有歧义的
花生棒	 表意文字才是最牛逼的
大板	以前很多演员台词功底也强啊，不需要字幕
花生豆	最难的人名，人一多就全乱套了
Nietzsche	是的   尤其好多专业词汇还是拉丁文   完全听不懂
大板	现在非话剧出身的很多台词功底不行
花生棒	郑爽那台词
花生棒	不带字幕 谁能听懂
花生行	演员台词不行，配音腔能听清楚但也出戏
大板	我觉得她有精神病
Nietzsche	还有四字   说话完全听不懂
花生行	[表情]
Maxxxxyu	我觉得她有精神病
Nietzsche	有字幕的情况下  国产剧可以三倍速看
祝狗蛋	不太觉得这是精神病的表现
蛋蛋	https://music.apple.com/cn/album/what-was-i-made-for/1689238301?i=1689239800
祝狗蛋	但建议测测智商
蛋蛋	这个歌还行
花生棒	《满江红》里把少年将军演的和大佐似的
蛋蛋	芭比唯一亮点
大板	跟字幕没关系，大部分太水了。。
花生棒	你看姬发演的那才叫好
大板	笑死，你这么一说确实有这感觉
Maxxxxyu	芭比结尾曲在杜比影院听特别带感
花生棒	装逼气泡音
大板	尤其是他向下撇嘴还带着小胡子
花生行	姬发演员我觉得带点口音，但很舒服
laughing	羡慕芭比。
laughing	昨天太累了。没在上海看杜比，就回去了。
ggbond	羡慕杜比
花生棒	李雪健的声带真不行了
Nietzsche	还有齿音  听的贼难受
祝狗蛋	羡慕杜芭
蛋蛋	拍片确实少了点
大板	尼玛我都出不去看电影 ，我恨你们
蛋蛋	但是打拳打的也确实太低级了。。
翁帅	我一直觉得lxj演的特别扯
花生行	以后有没有角度AI修复修复
大板	为了赶上你们的讨论进度我甚至想看枪版了
翁帅	以前就是
Maxxxxyu	？
ggbond	希望来点ai修复吧
Maxxxxyu	演技没问题，就是声带不行了
大板	好不容易有个机会，不得抓住？
ggbond	找个配音也行
Maxxxxyu	球2那种ai修复就行
ggbond	怕的就是这些b导演拿老戏骨当流量密码。
祝狗蛋	还行吧 芭比 没触及到啥矛盾面  基本就是吐槽了一笔带过
花生棒	这是啥
ggbond	吐槽一笔带过
ggbond	最后还搞成了平权
大板	你发出来我还想问你
蛋蛋	就是太浅了啊
花生行	您是不是在搜微信
花生行	[表情]
大板	牛逼，张小龙才是全球第一人，领先马斯克二十年
祝狗蛋	太深了那特么两边都得打拳
蛋蛋	说白了就和杨莉脱口秀一样
大板	这里我不得不插一句，你们猜X.com.cn是啥。。。
祝狗蛋	电影归电影，娱乐就娱乐一下嘛
Maxxxxyu	将家暴的，到时候拳师又要重拳出击了
蛋蛋	来一句普信男就完了
祝狗蛋	你说的我不敢点
大板	点开吧，没事
大板	我以前在那上班的
大板	当时心说这域名真牛逼
大板	[表情]
祝狗蛋	。。。。
花生行	我点开了。。。
祝狗蛋	幸好小窗关的快
Maxxxxyu	芭比最后半小时生怕你卡不懂，疯狂说教
ggbond	但电影本身还可以的。结构完整
祝狗蛋	建议炮绝这位群友
蛋蛋	幸好图片加载的慢
Maxxxxyu	把想表达的都明明白白告诉你
花生行	这是你们友商吧
ggbond	对，疯狂说教，台词一顿输出
小熊猫	但是我登录这个网站的行为已经被IT记录了
蛋蛋	那一段给我尬没了
大板	当时傻逼主管还欺负我刚来北京没见过世面，跟我吹牛逼说这网站的IT老哥，技术非常牛逼，谷歌排名全球前五十
Nietzsche	就是前司吧
蛋蛋	不过结局那段倒是还行
大板	不是，我17年在那上班的
大板	天天996
Nietzsche	你在那上班的内容是啥
赤赤	那推特的视频对应地址是不是 xvidos.com
n0body	就说不是你 是ai
大板	啊，我不是发过吗
翁帅	+1
大板	找个照片给你看我的工作内容
赤赤	那推特的视频对应地址是不是 xvideos.com
花生棒	x.com这个域名得多少钱啊
ggbond	桔色成人 工资咋样
Maxxxxyu	芭比里肯洗脑其他芭比就很奇怪
Nietzsche	细说
ggbond	有妹子吗
蛋蛋	有印象了
Nietzsche	这个照片看过了
蛋蛋	确实好像发过
laughing	有印象了
Nietzsche	工作内容就是评测产品吗
Maxxxxyu	说洗脑就洗脑。。。
花生行	[表情]
大板	调研啊评测啥的，就是做电商
ggbond	都是体验师是吧
花生棒	和女同事一起打磨产品呢？
花生骚	他妈的这个乙方，好像在说 你她妈用api 你活该
Maxxxxyu	会自己拿回去试用吗
大板	讲真，我刚去入职的时候，我一看我们组的人都是面色憔悴
大板	我以为是试用产品累的
大板	后来才发现是特么996累的
花生棒	你公司叫啥名 能买到产品吗
ggbond	桔色成人
ggbond	x.com.cn
大板	有时候会有，比如买竞品和自家新品出来之后一堆，公司也不存着，谁愿意用就拿回家- -
花生行	[表情]
大板	一直半死不活的，没啥意思，还不如买网易春风性价比高
花生骚	会和同事上班时间切磋一下，使用一下竞品吗
花生棒	@花生猫 面试结束了吗
Nietzsche	会有女同事分享产品试用体验吗
Maxxxxyu	会辅助女同事体验产品吗
ggbond	会辅助女同事体验产品吗
花生骚	会和女同事碰撞一下产生新的产品构想吗
花生汤	我就想知道产品是咋做压力测试的
我小帅呢	[链接] 一键屏蔽黄推
Nietzsche	[表情]
花生骚	你担心天天换床单吗
花生汤	[旺柴]
01101101	我可以来吗
花生汤	测试项大牛子捅菊花 --- 01报名
花生行	哈哈
翁帅	测试项大牛子捅菊花 --- 01报名
花生行	这算违法吗，就拿到一份数据那一步
花生猫	棉袜了
大板	不算吧
花生猫	面完了
花生猫	qnq
花生猫	聊的挺开心
花生汤	恭喜猫猫
花生猫	问的我都答上来了
花生猫	许愿了
花生猫	这面试官真好
花生猫	温文尔雅的
大板	以前如家啥的快捷酒店不是还泄露过一堆开房信息
花生猫	不像搞基树的
小熊猫	稳了
我小帅呢	？
大板	我下载了一份后来用我们那的身份证号开头搜出来一堆同学的。。。
花生猫	借小熊猫吉言！
花生汤	美团？
Roy。	黄马褂妥了。
花生猫	诶……也不稳
花生猫	0.5吧还是
花生棒	[表情]
花生汤	隔壁每周巴巴抢优惠券的日子终于要结束了
花生猫	不抱那么大期望
Nietzsche	美团（
Maxxxxyu	恭喜，以后群里多发点儿外卖卷
花生棒	还有三面吗
花生行	恭喜，以后群里多发点儿外卖卷
花生猫	这样就不会失望
花生汤	恭喜，以后群里多发点儿外卖卷
Roy。	你打飞机时候那种从容自信呢。？
我小帅呢	恭喜，以后群里多发点儿外卖卷
大板	恭喜，以后群里多发点儿外卖卷
花生猫	三面hrbp了
花生猫	等等今晚的结果吧
花生棒	滴滴呢
帅啊	羡慕猫猫，黄袍加身，苟富贵勿相忘
花生骚	周哥3点的飞机准时打了吗
翁帅	[表情]
无极的传说	羡慕猫猫，黄袍加身，苟富贵勿相忘
花生汤	羡慕猫猫，黄袍加身，苟富贵勿相忘
我小帅呢	恭喜，以后群里多发点儿打车卷
花生猫	滴滴tmd面试官老改时间啊
花生猫	好烦
花生猫	沟通来沟通去的
